id,trial,subject_id,cond1,cond2,cond3,cond4,cond5,gender,age,specialty,degree,practice_type,years_practice,hours,responder,dv,cond
139,1,225,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
139,2,225,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
139,3,225,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
139,4,225,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
139,5,225,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
139,6,225,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
139,7,225,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
140,1,228,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
140,2,228,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
140,3,228,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
140,4,228,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
140,5,228,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
140,6,228,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
140,7,228,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
141,1,233,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
141,2,233,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
141,3,233,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
141,4,233,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
141,5,233,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
141,6,233,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
141,7,233,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
142,1,234,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
142,2,234,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
142,3,234,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
142,4,234,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
142,5,234,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
142,6,234,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
142,7,234,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
143,1,235,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
143,2,235,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
143,3,235,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
143,4,235,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
143,5,235,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
143,6,235,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
143,7,235,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
144,1,236,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
144,2,236,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
144,3,236,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
144,4,236,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
144,5,236,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
144,6,236,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
144,7,236,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
145,1,238,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
145,2,238,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
145,3,238,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
145,4,238,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
145,5,238,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
145,6,238,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
145,7,238,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
146,1,239,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
146,2,239,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
146,3,239,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
146,4,239,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
146,5,239,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
146,6,239,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
146,7,239,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
147,1,240,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
147,2,240,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
147,3,240,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
147,4,240,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
147,5,240,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
147,6,240,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
147,7,240,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
148,1,241,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
148,2,241,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
148,3,241,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
148,4,241,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
148,5,241,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
148,6,241,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
148,7,241,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
149,1,243,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
149,2,243,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
149,3,243,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
149,4,243,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
149,5,243,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
149,6,243,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
149,7,243,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
150,1,244,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
150,2,244,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
150,3,244,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
150,4,244,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
150,5,244,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
150,6,244,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
150,7,244,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
151,1,245,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
151,2,245,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
151,3,245,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
151,4,245,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
151,5,245,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
151,6,245,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
151,7,245,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
152,1,247,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
152,2,247,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
152,3,247,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
152,4,247,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
152,5,247,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
152,6,247,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
152,7,247,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
153,1,249,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
153,2,249,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
153,3,249,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
153,4,249,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
153,5,249,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
153,6,249,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
153,7,249,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
154,1,250,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
154,2,250,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
154,3,250,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
154,4,250,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
154,5,250,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
154,6,250,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
154,7,250,,,,,,female,,Family medicine,MD,Private,,,nonresponders,,
155,1,252,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
155,2,252,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
155,3,252,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
155,4,252,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
155,5,252,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
155,6,252,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
155,7,252,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
156,1,253,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
156,2,253,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
156,3,253,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
156,4,253,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
156,5,253,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
156,6,253,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
156,7,253,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
157,1,254,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
157,2,254,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
157,3,254,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
157,4,254,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
157,5,254,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
157,6,254,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
157,7,254,,,,,,male,,Family medicine,MD,Private,,,nonresponders,,
158,1,256,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
158,2,256,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
158,3,256,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
158,4,256,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
158,5,256,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
158,6,256,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
158,7,256,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
159,1,257,,,,,,male,,Internal medicine,MD,FQHC,,,nonresponders,,
159,2,257,,,,,,male,,Internal medicine,MD,FQHC,,,nonresponders,,
159,3,257,,,,,,male,,Internal medicine,MD,FQHC,,,nonresponders,,
159,4,257,,,,,,male,,Internal medicine,MD,FQHC,,,nonresponders,,
159,5,257,,,,,,male,,Internal medicine,MD,FQHC,,,nonresponders,,
159,6,257,,,,,,male,,Internal medicine,MD,FQHC,,,nonresponders,,
159,7,257,,,,,,male,,Internal medicine,MD,FQHC,,,nonresponders,,
160,1,258,,,,,,female,,Family medicine,MD,FQHC,,,nonresponders,,
160,2,258,,,,,,female,,Family medicine,MD,FQHC,,,nonresponders,,
160,3,258,,,,,,female,,Family medicine,MD,FQHC,,,nonresponders,,
160,4,258,,,,,,female,,Family medicine,MD,FQHC,,,nonresponders,,
160,5,258,,,,,,female,,Family medicine,MD,FQHC,,,nonresponders,,
160,6,258,,,,,,female,,Family medicine,MD,FQHC,,,nonresponders,,
160,7,258,,,,,,female,,Family medicine,MD,FQHC,,,nonresponders,,
161,1,259,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
161,2,259,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
161,3,259,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
161,4,259,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
161,5,259,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
161,6,259,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
161,7,259,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
162,1,261,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
162,2,261,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
162,3,261,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
162,4,261,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
162,5,261,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
162,6,261,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
162,7,261,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
163,1,262,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
163,2,262,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
163,3,262,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
163,4,262,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
163,5,262,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
163,6,262,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
163,7,262,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
164,1,263,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
164,2,263,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
164,3,263,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
164,4,263,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
164,5,263,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
164,6,263,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
164,7,263,,,,,,female,,Internal medicine,MD,FQHC,,,nonresponders,,
165,1,264,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
165,2,264,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
165,3,264,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
165,4,264,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
165,5,264,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
165,6,264,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
165,7,264,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
166,1,265,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
166,2,265,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
166,3,265,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
166,4,265,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
166,5,265,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
166,6,265,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
166,7,265,,,,,,male,,Family medicine,MD,FQHC,,,nonresponders,,
